Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,Score_Judge_Tanh,Score_Fan_Tanh,Final_Score,Final_Rank,Original_Rank
29,4,Nelly,0.053796309427192,0.7781557123971132,21.0,Safe,Improved,0.11104178828870566,-0.45751714602124655,-0.17323767886627045,10.0,10.0
29,4,Kaitlyn Bristowe,0.1003065888986881,0.7598706529344084,25.0,Safe,Improved,0.5294391368860456,0.8595525668987128,0.6944958518923792,2.0,2.0
29,4,Carole Baskin,0.0322511175130911,0.8614502274858848,0.0,Safe,Improved,-0.9835866717822088,-0.8671340740874142,-0.9253603729348114,15.0,15.0
29,4,Monica Aldama,0.084382071520878,0.7980118651962047,24.0,Safe,Improved,0.43811814514354586,0.5916465939685858,0.5148823695560658,5.0,5.0
29,4,Jeannie Mai,0.04603629868601,0.8563037240934338,21.0,Safe,Improved,0.11104178828870566,-0.6596070819705607,-0.2742826468409275,12.0,12.0
29,5,Anne Heche,0.0420185512395846,0.8218389241844808,0.0,Safe,Improved,-0.9531254436920282,-0.7263024289050751,-0.8397139362985517,14.0,14.0
29,5,Jesse Metcalfe,0.0183680460726299,0.9455806543243516,19.0,Eliminated,Improved,-0.012994777677829533,-0.9472641399497387,-0.4801294588137841,12.0,13.0
29,5,Chrishell Stause,0.0512376505315785,0.8225152842727622,19.0,Safe,Improved,-0.012994777677829533,-0.5200658159695527,-0.2665302968236911,11.0,11.0
29,5,Skai Jackson,0.0791799152352066,0.7183422673896029,24.0,Safe,Improved,0.4416961253274431,0.43617433849142795,0.4389352319094355,6.0,6.0
29,5,Justina Machado,0.0735546116939567,0.8072381360400918,24.0,Safe,Improved,0.4416961253274431,0.25180070166534857,0.34674841349639585,7.0,7.0
29,5,Charles Oakley,0.0440000382042774,0.8440648502279081,0.0,Safe,Improved,-0.9531254436920282,-0.6894087442779221,-0.8212670939849751,13.0,12.0
29,5,Veron Davis,0.0545078888099328,0.7273438064879262,21.0,Safe,Improved,0.17995591601684455,-0.42538906845004376,-0.12271657621659961,10.0,10.0
29,5,Johnny Weir,0.1100024518210751,0.768960627293819,29.0,Safe,Improved,0.7450198168770674,0.9244834240603425,0.8347516204687049,1.0,1.0
29,5,Nev Schulman,0.0955900860473088,0.7071781435853858,26.0,Safe,Improved,0.5844986447911797,0.7934150295837915,0.6889568371874857,3.0,3.0
29,5,AJ McLean,0.0832641385285576,0.7475291424757338,24.0,Safe,Improved,0.4416961253274431,0.5511862463865279,0.4964411858569855,5.0,5.0
29,5,Nelly,0.067283708199914,0.7841942542613325,24.0,Safe,Improved,0.4416961253274431,0.02304866588782677,0.23237239560763495,8.0,8.0
29,5,Kaitlyn Bristowe,0.1019883971486427,0.7141823756661634,27.0,Safe,Improved,0.6450269240199799,0.8666904565303393,0.7558586902751596,2.0,2.0
29,5,Carole Baskin,0.0321948246952784,0.8542350826244485,0.0,Safe,Improved,-0.9531254436920282,-0.858568274813138,-0.9058468592525831,15.0,15.0
29,5,Monica Aldama,0.0887200969810781,0.7176974197932122,26.0,Safe,Improved,0.5844986447911797,0.6771972216013405,0.6308479331962602,4.0,4.0
29,5,Jeannie Mai,0.0580895947909781,0.8016412708778282,24.0,Safe,Improved,0.4416961253274431,-0.3099051469970655,0.06589548916518881,9.0,9.0
29,6,Anne Heche,0.0552459579712756,0.8526178890328832,0.0,Safe,Improved,-0.9158788554479834,-0.43948851508185693,-0.6776836852649202,12.0,11.0
29,6,Jesse Metcalfe,0.050802637316897,0.8544377338761528,0.0,Safe,Improved,-0.9158788554479834,-0.5750766939947772,-0.7454777747213803,14.0,14.0
29,6,Chrishell Stause,0.066534857518306,0.8446301893388253,24.0,Safe,Improved,0.49033117557614836,-0.005442757289721411,0.24244420914321346,7.0,7.0
29,6,Skai Jackson,0.0518769109680078,0.883782822441436,18.0,Safe,Improved,0.011662433046827084,-0.5446303245649944,-0.26648394575908363,10.0,10.0
29,6,Justina Machado,0.1145867986460808,0.7432171190192138,27.0,Safe,Improved,0.6634285745895662,0.9624966897501055,0.8129626321698358,1.0,1.0
29,6,Charles Oakley,0.0516336338591964,0.8398065535229506,0.0,Safe,Improved,-0.9158788554479834,-0.5516575430527954,-0.7337681992503894,13.0,13.0
29,6,Veron Davis,0.020739571776205,0.95,21.0,Eliminated,Improved,0.26741681486302943,-0.9559344965311468,-0.34425884083405867,11.0,12.0
29,6,Johnny Weir,0.0566334883803412,0.8538139111280877,22.0,Safe,Improved,0.34658018380982897,-0.3921187002918805,-0.02276925824102577,9.0,9.0
29,6,Nev Schulman,0.0785926149965165,0.8419040113492092,26.0,Safe,Improved,0.6115794457178955,0.45616642008460645,0.5338729329012509,5.0,5.0
29,6,AJ McLean,0.0893620999220441,0.8010212316370934,27.0,Safe,Improved,0.6634285745895662,0.7339171192347417,0.6986728469121539,3.0,3.0
29,6,Nelly,0.0635061683584753,0.8460256275244142,24.0,Safe,Improved,0.49033117557614836,-0.12977091817178632,0.18028012870218102,8.0,8.0
29,6,Kaitlyn Bristowe,0.0880105845428169,0.8098668734435086,27.0,Safe,Improved,0.6634285745895662,0.7070984730992353,0.6852635238444007,4.0,4.0
29,6,Carole Baskin,0.0406586988287859,0.9088985584054334,0.0,Safe,Improved,-0.9158788554479834,-0.7909448087228725,-0.853411832085428,15.0,15.0
29,6,Monica Aldama,0.0989017418893758,0.7807990934418064,27.0,Safe,Improved,0.6634285745895662,0.8695147128025159,0.766471643696041,2.0,2.0
29,6,Jeannie Mai,0.0729142350256749,0.8329886916803502,25.0,Safe,Improved,0.5538850544307838,0.2524066810366632,0.4031458677337235,6.0,6.0
29,7,Anne Heche,0.0517876705480758,0.812108570343483,0.0,Safe,Improved,-0.8750626874919211,-0.5206211328430929,-0.697841910167507,12.0,11.0
29,7,Jesse Metcalfe,0.0469651738426337,0.8628298717611913,0.0,Safe,Improved,-0.8750626874919211,-0.6435837460632108,-0.7593232167775659,14.0,14.0
29,7,Chrishell Stause,0.0688991238781134,0.8414011864343441,26.0,Safe,Improved,0.5896610692080109,0.0863864406103764,0.3380237549091936,7.0,7.0
29,7,Skai Jackson,0.1036252066461083,0.8115927729496689,27.0,Safe,Improved,0.6382875276913933,0.8924242219236755,0.7653558748075344,2.0,2.0
29,7,Justina Machado,0.0813165300212232,0.8206814109333442,26.0,Safe,Improved,0.5896610692080109,0.5141118029259265,0.5518864360669686,5.0,5.0
29,7,Charles Oakley,0.0526583826315383,0.8984499677226435,0.0,Safe,Improved,-0.8750626874919211,-0.49556825058070536,-0.6853154690363132,11.0,10.0
29,7,Veron Davis,0.0494554516611667,0.8779478731480888,0.0,Safe,Improved,-0.8750626874919211,-0.5834410037916745,-0.7292518456417978,13.0,12.5
29,7,Johnny Weir,0.0898549898889749,0.8213914427877199,27.0,Safe,Improved,0.6382875276913933,0.7160689055461102,0.6771782166187518,3.0,3.0
29,7,Nev Schulman,0.1130574025137117,0.8122518289412752,30.0,Safe,Improved,0.7572238728787872,0.9467652382878595,0.8519945555833234,1.0,1.0
29,7,AJ McLean,0.0751745448963706,0.8061879095929994,26.0,Safe,Improved,0.5896610692080109,0.3185573719733972,0.454109220590704,6.0,6.0
29,7,Nelly,0.0898183584251,0.7973060931126572,27.0,Safe,Improved,0.6382875276913933,0.7153758148455194,0.6768316712684563,4.0,4.0
29,7,Kaitlyn Bristowe,0.06036894678733,0.8541307209400733,24.0,Safe,Improved,0.4783802861604792,-0.23955640268382444,0.11941194173832737,9.0,9.0
29,7,Carole Baskin,0.0372766228261676,0.8437833487378675,0.0,Safe,Improved,-0.8750626874919211,-0.814450909283182,-0.8447567983875515,15.0,15.0
29,7,Monica Aldama,0.0177565126484918,0.95,22.0,Eliminated,Improved,0.34927452972000395,-0.9560092075246867,-0.30336733890234135,10.0,12.5
29,7,Jeannie Mai,0.0619850827849936,0.7895127617156265,25.0,Safe,Improved,0.5363476138745666,-0.17963908766723807,0.17835426310366428,8.0,8.0
30,2,Martin Kove,0.0175515800001584,0.9384640734672915,15.0,Eliminated,Improved,-0.9883324068738781,-0.9470121108972808,-0.9676722588855795,15.0,15.0
30,2,Brian Austin Green,0.0391634707210399,0.796600318239212,23.0,Safe,Improved,-0.5664496733664167,-0.7653773535211087,-0.6659135134437627,13.0,13.0
30,2,Melora Hardin,0.0789254440506008,0.7897905630663686,27.0,Safe,Improved,0.3105371480880831,0.42170573868864214,0.3661214433883626,6.0,6.0
30,2,Matt James,0.0320695969987074,0.8412954463994308,22.0,Safe,Improved,-0.7079860825533908,-0.8536184804517127,-0.7808022815025517,14.0,14.0
30,2,"Mike ""The Miz"" Mizanin",0.0664466245400365,0.7487808155052316,26.0,Safe,Improved,0.08011289051730876,-0.008072997273688811,0.036019946621809976,8.0,8.0
30,2,Suni Lee,0.0907787254978316,0.7044454936503801,28.0,Safe,Improved,0.5094558488528642,0.7087424321151314,0.6090991404839978,4.0,4.0
30,2,Iman Shumpert,0.0617870688593336,0.7301172765168535,25.0,Safe,Improved,-0.15920399780029085,-0.17714011917426306,-0.16817205848727695,9.0,9.0
30,2,Cody Rigsby,0.0443387143210909,0.8079632216374268,24.0,Safe,Improved,-0.3811673464787621,-0.674631502022665,-0.5278994242507136,12.0,12.0
30,2,Melanie C,0.0971056262545824,0.7429752748544911,30.0,Safe,Improved,0.7793466362470445,0.8064465046509304,0.7928965704489874,3.0,3.0
30,2,Jimmie Allen,0.0846695172960374,0.7607641448425905,27.0,Safe,Improved,0.3105371480880831,0.5787030073783429,0.444620077733213,5.0,5.0
30,2,Olivia Jade,0.0722903167131159,0.7924211877506082,27.0,Safe,Improved,0.3105371480880831,0.20344846172673178,0.25699280490740745,7.0,7.0
30,2,JoJo Siwa,0.1019048833785115,0.6996659310766464,31.0,Safe,Improved,0.8576948797611587,0.8598743830594604,0.8587846314103096,2.0,2.0
30,2,Christine Chiu,0.0551605923594687,0.7668510319576326,24.0,Safe,Improved,-0.3811673464787621,-0.39873915347852196,-0.389953249978642,10.0,10.0
30,2,Kenya Moore,0.0486978985342679,0.8139118254156571,24.0,Safe,Improved,-0.3811673464787621,-0.5778707210329262,-0.47951903375584415,11.0,11.0
30,2,Amanda Kloots,0.1091099404752165,0.711350794794205,32.0,Safe,Improved,0.9096365084706984,0.9149673626576036,0.9123019355641511,1.0,1.0
30,3,Martin Kove,0.0403320977814658,0.905525659825685,0.0,Safe,Improved,-0.9978416807752604,-0.7794059748511323,-0.8886238278131964,15.0,15.0
30,3,Brian Austin Green,0.0484049398828834,0.9271634845466163,19.0,Safe,Improved,-0.14789459574304809,-0.6192960227294682,-0.3835953092362581,14.0,14.0
30,3,Melora Hardin,0.0849571617298255,0.8661211118675817,23.0,Safe,Improved,0.49196254822746793,0.6199985042616288,0.5559805262445484,4.0,4.0
30,3,Matt James,0.0469278076063281,0.9274027899713362,20.0,Safe,Improved,0.022917103994699983,-0.6540896550116856,-0.31558627550849283,10.0,11.5
30,3,"Mike ""The Miz"" Mizanin",0.0801346011778492,0.8238804434080272,22.0,Safe,Improved,0.3511350768052719,0.4883146966973648,0.41972488675131836,6.0,6.0
30,3,Suni Lee,0.0634109623167911,0.8193385924018743,21.0,Safe,Improved,0.19240121219113496,-0.1283386632939473,0.03203127444859383,7.0,7.0
30,3,Iman Shumpert,0.0520224634642148,0.917856776518276,19.0,Safe,Improved,-0.14789459574304809,-0.523007053926387,-0.33545082483471755,11.0,11.5
30,3,Cody Rigsby,0.0551963876954731,0.9031949991282148,18.0,Safe,Improved,-0.3103165402751109,-0.4257231625130803,-0.3680198513940956,12.0,13.0
30,3,Melanie C,0.0902042098580918,0.8433261642659592,22.0,Safe,Improved,0.3511350768052719,0.7319831727783974,0.5415591247918347,5.0,5.0
30,3,Jimmie Allen,0.05674395608505,0.8737412649986768,20.0,Safe,Improved,0.022917103994699983,-0.3742176158924537,-0.17565025594887687,9.0,9.0
30,3,Olivia Jade,0.1095197184042911,0.8724341433485403,24.0,Safe,Improved,0.6110245115943178,0.9352361675335176,0.7731303395639177,1.0,1.0
30,3,JoJo Siwa,0.0902184833158566,0.8787579484950906,24.0,Safe,Improved,0.6110245115943178,0.7322456968890335,0.6716351042416757,3.0,3.0
30,3,Christine Chiu,0.0195042411030719,0.95,21.0,Eliminated,Improved,0.19240121219113496,-0.953542835759441,-0.38057081178415303,13.0,10.0
30,3,Kenya Moore,0.0596437241452497,0.8357762128063831,21.0,Safe,Improved,0.19240121219113496,-0.2714022345380604,-0.03950051117346272,8.0,8.0
30,3,Amanda Kloots,0.1027792454335573,0.8414938162981025,24.0,Safe,Improved,0.6110245115943178,0.8919609779576645,0.7514927447759912,2.0,2.0
30,4,Martin Kove,0.0382039899801863,0.7736649937078872,0.0,Safe,Improved,-0.9833328620191554,-0.7842376233238072,-0.8837852426714813,14.0,13.0
30,4,Brian Austin Green,0.017941235349944,0.9369061005392304,26.0,Eliminated,Improved,-0.15349605920566184,-0.947654724475125,-0.5505753918403934,13.0,14.0
30,4,Melora Hardin,0.1083728842055331,0.7639361777315263,36.5,Safe,Improved,0.6338394313352126,0.9134165072708421,0.7736279693030274,1.0,1.0
30,4,Matt James,0.047138792909051,0.7825575658659754,28.5,Eliminated,Improved,0.060095958763455894,-0.6198140281089835,-0.2798590346727638,12.0,12.0
30,4,"Mike ""The Miz"" Mizanin",0.0727123889702181,0.8042649641216071,32.5,Safe,Improved,0.3833562776334364,0.220673597086897,0.3020149373601667,7.0,7.0
30,4,Suni Lee,0.0908147410554221,0.7182775152868612,34.0,Safe,Improved,0.48761049369069037,0.7144250584414542,0.6010177760660723,4.0,4.0
30,4,Iman Shumpert,0.0622658419225573,0.7710605264810066,31.5,Safe,Improved,0.30772753843620637,-0.16188316425717916,0.0729221870895136,9.0,9.0
30,4,Cody Rigsby,0.0512600451164531,0.8173770721870044,29.0,Safe,Improved,0.10278169201126486,-0.5166494739001202,-0.20693389094442766,11.0,11.0
30,4,Melanie C,0.080417123972981,0.7669261516017394,33.0,Safe,Improved,0.4194016317447679,0.47017589234688206,0.44478876204582496,6.0,6.0
30,4,Jimmie Allen,0.0662709925847619,0.7416194944378496,32.5,Safe,Improved,0.3833562776334364,-0.014682889103652053,0.18433669426489216,8.0,8.0
30,4,Olivia Jade,0.0953232635079266,0.7483708248096848,35.0,Safe,Improved,0.550344677002514,0.7869925169106397,0.6686685969565769,3.0,3.0
30,4,JoJo Siwa,0.1010739342469582,0.7093524430501646,35.0,Safe,Improved,0.550344677002514,0.8556555353658719,0.703000106184193,2.0,2.0
30,4,Christine Chiu,0.0296472941451792,0.8551881016849638,0.0,Safe,Improved,-0.9833328620191554,-0.8795629672818795,-0.9314479146505175,15.0,15.0
30,4,Kenya Moore,0.0550410780524816,0.7555676479070454,29.5,Safe,Improved,0.14509220256606342,-0.40652376236156795,-0.13071577989775227,10.0,10.0
30,4,Amanda Kloots,0.0835163939803461,0.7237851095175535,34.0,Safe,Improved,0.48761049369069037,0.5548169571073769,0.5212137253990337,5.0,5.0
30,6,Martin Kove,0.0558658123462919,0.8826467152101187,0.0,Safe,Improved,-0.8756276637221685,-0.4004294562375723,-0.6380285599798704,11.0,10.0
30,6,Brian Austin Green,0.0519552816467788,0.9077262525569672,0.0,Safe,Improved,-0.8756276637221685,-0.5210141156858495,-0.698320889704009,12.0,11.0
30,6,Melora Hardin,0.0564390574431035,0.8484597900969637,34.0,Safe,Improved,0.4961415215674241,-0.38135850212402506,0.05739150972169951,9.0,9.0
30,6,Matt James,0.0460722746662238,0.8520991270493018,0.0,Safe,Improved,-0.8756276637221685,-0.6689068946620607,-0.7722672791921146,14.0,14.0
30,6,"Mike ""The Miz"" Mizanin",0.0604467837111142,0.8463355852236455,34.0,Safe,Improved,0.4961415215674241,-0.23951637394989797,0.12831257380876304,8.0,8.0
30,6,Suni Lee,0.074842767884759,0.8267832037976421,36.0,Safe,Improved,0.5756895032836437,0.31048641395378945,0.4430879586187165,6.0,6.0
30,6,Iman Shumpert,0.1152860651696359,0.7786975351187437,40.0,Safe,Improved,0.7062313032788358,0.9570292926826758,0.8316302979807557,1.0,1.0
30,6,Cody Rigsby,0.0663553753467166,0.8288527619039769,36.0,Safe,Improved,0.5756895032836437,-0.012224110827565858,0.2817326962280389,7.0,7.0
30,6,Melanie C,0.0515161295754195,0.8931640995979988,0.0,Safe,Improved,-0.8756276637221685,-0.5334654316502561,-0.7045465476862123,13.0,12.5
30,6,Jimmie Allen,0.0938676253020302,0.7570724762071691,38.0,Safe,Improved,0.6456530819236806,0.7887853923167814,0.7172192371202311,3.0,3.0
30,6,Olivia Jade,0.0826648084796294,0.8277492364593512,36.0,Safe,Improved,0.5756895032836437,0.5568549564283641,0.5662722298560039,5.0,5.0
30,6,JoJo Siwa,0.0956376937280031,0.7876885308111667,40.0,Safe,Improved,0.7062313032788358,0.8136452776330193,0.7599382904559275,2.0,2.0
30,6,Christine Chiu,0.0371730515033221,0.8803480392225974,0.0,Safe,Improved,-0.8756276637221685,-0.8204666570040101,-0.8480471603630892,15.0,15.0
30,6,Kenya Moore,0.0200092990081571,0.95,32.0,Eliminated,Improved,0.4072899967547863,-0.9500487670478183,-0.271379385146516,10.0,12.5
30,6,Amanda Kloots,0.0918679741888145,0.7627565836060525,38.0,Safe,Improved,0.6456530819236806,0.757226018549115,0.7014395502363978,4.0,4.0
30,7,Martin Kove,0.0616046326814185,0.904613771890528,0.0,Safe,Improved,-0.8253530383855271,-0.21660715093087501,-0.520980094658201,11.0,10.0
30,7,Brian Austin Green,0.0579265507822574,0.8768363919667926,0.0,Safe,Improved,-0.8253530383855271,-0.3627193990859876,-0.5940362187357573,12.0,11.0
30,7,Melora Hardin,0.0934654386035333,0.86096252252372,38.0,Safe,Improved,0.7023696379585268,0.8227242948978123,0.7625469664281695,2.0,2.0
30,7,Matt James,0.0534910393392604,0.8796345364009627,0.0,Safe,Improved,-0.8253530383855271,-0.5174613222763408,-0.6714071803309339,13.0,13.0
30,7,"Mike ""The Miz"" Mizanin",0.0191519407750168,0.95,32.0,Eliminated,Improved,0.49978022675164224,-0.9683997109508538,-0.23430974209960576,9.0,12.0
30,7,Suni Lee,0.0632630931641578,0.8728907714413656,34.0,Safe,Improved,0.5761382304801778,-0.14691395917162045,0.21461213565427867,7.0,7.0
30,7,Iman Shumpert,0.0540937749943042,0.8993381826810616,34.0,Safe,Improved,0.5761382304801778,-0.49801275211701146,0.03906273918158315,8.0,8.0
30,7,Cody Rigsby,0.0689781691053332,0.8569873978725582,36.0,Safe,Improved,0.643610053328556,0.10016538598536891,0.3718877196569625,5.0,5.0
30,7,Melanie C,0.0630215420801281,0.8426996327168793,0.0,Safe,Improved,-0.8253530383855271,-0.15717353127244132,-0.4912632848289842,10.0,9.0
30,7,Jimmie Allen,0.0895418946350978,0.8188879080469096,38.0,Safe,Improved,0.7023696379585268,0.7593160625145506,0.7308428502365387,4.0,4.0
30,7,Olivia Jade,0.1165498515216802,0.8123869241856505,42.0,Safe,Improved,0.7958763932464877,0.9742056918868256,0.8850410425666566,1.0,1.0
30,7,JoJo Siwa,0.0884133878715265,0.8215745284778218,39.0,Safe,Improved,0.7286235542821682,0.7377532646098298,0.7331884094459991,3.0,3.0
30,7,Christine Chiu,0.0507113279629357,0.8970617484897948,0.0,Safe,Improved,-0.8253530383855271,-0.600370483088188,-0.7128617607368575,15.0,15.0
30,7,Kenya Moore,0.051675192591323,0.8923248497493019,0.0,Safe,Improved,-0.8253530383855271,-0.5728926567471563,-0.6991228475663417,14.0,14.0
30,7,Amanda Kloots,0.0681121638920266,0.8766189744719738,34.0,Safe,Improved,0.5761382304801778,0.06276652326105203,0.3194523768706149,6.0,6.0
31,1,Jason Lewis,0.016597095349863,0.9399941998156968,18.0,Eliminated,Improved,-0.8642437868215317,-0.9439814899799671,-0.9041126384007494,16.0,15.5
31,1,Cheryl Ladd,0.0495043435260951,0.7944221256132136,21.0,Safe,Improved,-0.5655818732743126,-0.46374524265490913,-0.5146635579646108,11.0,11.0
31,1,Selma Blair,0.0868475544420665,0.7449348399101506,28.0,Safe,Improved,0.7257552180521891,0.735515984193357,0.730635601122773,4.0,4.0
31,1,Joseph Baena,0.06055301682393,0.7841906964291412,23.0,Safe,Improved,-0.19264991197491824,-0.07507790113589893,-0.13386390655540858,9.0,9.0
31,1,Trevor Donovan,0.0542712667130374,0.8088129625831166,21.0,Safe,Improved,-0.5655818732743126,-0.3076137347962171,-0.4365978040352649,10.0,10.0
31,1,Daniel Durant,0.0764411530705018,0.7723343926734236,27.0,Safe,Improved,0.6022957443792629,0.4919277370574251,0.547111740718344,6.0,6.0
31,1,Wayne Brady,0.0955303914846778,0.7319317324681693,29.0,Safe,Improved,0.8153068288773372,0.8554399288344195,0.8353733788558784,2.0,2.0
31,1,Sam Champion,0.0459098743335557,0.8111384384727442,20.0,Safe,Improved,-0.6982924064777549,-0.5655394676284795,-0.6319159370531172,12.0,12.0
31,1,Jessie James Decker,0.0367409723562584,0.8506837658675565,20.0,Safe,Improved,-0.6982924064777549,-0.7595583118013913,-0.7289253591395731,14.0,14.0
31,1,Jordin Sparks,0.0697071249852829,0.7740501624324468,26.0,Safe,Improved,0.44125210993101505,0.2714596697894167,0.3563558898602159,7.0,7.0
31,1,Heidi D'Amelio,0.0652618608216919,0.7807285807061789,24.0,Safe,Improved,0.027862467949385114,0.10629819769512308,0.06708033282225409,8.0,8.0
31,1,Charli D'Amelio,0.1040862962848829,0.6865288299785968,32.0,Safe,Improved,0.9479870228843943,0.9226617329362949,0.9353243779103446,1.0,1.0
31,1,Teresa Giudice,0.0408606311274264,0.804633967827658,20.0,Safe,Improved,-0.6982924064777549,-0.6836909704556041,-0.6909916884666796,13.0,13.0
31,1,Vinny Guadagnino,0.0247940263040199,0.8202916982885685,17.0,Safe,Improved,-0.9109080588257057,-0.8970149864510332,-0.9039615226383695,15.0,15.5
31,1,Shangela,0.0809959657467513,0.7367586560634416,28.0,Safe,Improved,0.7257552180521891,0.6135347210992824,0.6696449695757358,5.0,5.0
31,1,Gabby Windey,0.0918984266299575,0.7162028044734545,28.0,Safe,Improved,0.7257552180521891,0.8129862429393258,0.7693707304957574,3.0,3.0
31,2,Jason Lewis,0.0281289887548481,0.8180077955911146,0.0,Safe,Improved,-0.9977694365770755,-0.8763297824732867,-0.9370496095251811,16.0,16.0
31,2,Cheryl Ladd,0.0349011127710845,0.8371883572179026,21.0,Safe,Improved,-0.555953223774511,-0.7975414588134767,-0.6767473412939938,15.0,14.0
31,2,Selma Blair,0.065197473620057,0.7682017102213731,28.0,Safe,Improved,0.2885460781207838,0.10630960937140126,0.19742784374609254,8.0,8.0
31,2,Joseph Baena,0.0425842727097188,0.8327077191387818,24.0,Safe,Improved,-0.22696197618970815,-0.6572018215739841,-0.4420818988818461,13.0,13.0
31,2,Trevor Donovan,0.0852618365353897,0.767380996954586,30.0,Safe,Improved,0.5086904091221324,0.7165241521800662,0.6126072806510993,4.0,4.0
31,2,Daniel Durant,0.0821055930076419,0.7730858431472248,29.0,Safe,Improved,0.4044605714462577,0.6501756751424226,0.5273181232943401,5.0,5.0
31,2,Wayne Brady,0.1021954780443003,0.7551163562387444,32.0,Safe,Improved,0.6777514177285031,0.9170837470088014,0.7974175823686522,1.0,1.0
31,2,Sam Champion,0.0490713246751312,0.8075487578015523,26.0,Safe,Improved,0.03298575852027872,-0.4863301417734657,-0.22667219162659347,11.0,11.0
31,2,Jessie James Decker,0.0439489731418313,0.8361056310618344,25.0,Safe,Improved,-0.0986710857906916,-0.6254358052660572,-0.36205344552837443,12.0,12.0
31,2,Jordin Sparks,0.0570936534928825,0.80328782816111,27.0,Safe,Improved,0.16350770633736084,-0.21067409136554896,-0.023583192514094062,10.0,10.0
31,2,Heidi D'Amelio,0.0706471917640031,0.7688105775806915,28.0,Safe,Improved,0.2885460781207838,0.31158987584562153,0.30006797698320264,7.0,7.0
31,2,Charli D'Amelio,0.0953877899778043,0.748551630690443,32.0,Safe,Improved,0.6777514177285031,0.8619933594545736,0.7698723885915384,2.0,2.0
31,2,Teresa Giudice,0.0170560993879962,0.9455873469844464,23.0,Eliminated,Improved,-0.34783182383537264,-0.9465749986631425,-0.6472034112492576,14.0,15.0
31,2,Vinny Guadagnino,0.0598709572118344,0.8210961637585086,27.0,Safe,Improved,0.16350770633736084,-0.10363229718123772,0.02993770457806156,9.0,9.0
31,2,Shangela,0.0754496204748266,0.7606343809819155,28.0,Safe,Improved,0.2885460781207838,0.471728121726304,0.38013709992354394,6.0,6.0
31,2,Gabby Windey,0.0910996344306492,0.7719168625243875,32.0,Safe,Improved,0.6777514177285031,0.811501232872458,0.7446263253004806,3.0,3.0
31,3,Jason Lewis,0.0385419009197874,0.8464784593689235,0.0,Safe,Improved,-0.9848278707082482,-0.7454180523700573,-0.8651229615391527,15.0,15.0
31,3,Cheryl Ladd,0.0168133161745511,0.95,24.0,Eliminated,Improved,-0.11438883868446956,-0.9503663287105173,-0.5323775836974934,14.0,14.0
31,3,Selma Blair,0.0614669168820956,0.7271105740390863,28.0,Safe,Improved,0.26558891041854416,-0.0414823080421998,0.11205330118817218,9.0,9.0
31,3,Joseph Baena,0.0704360089712094,0.7806350022118934,29.0,Safe,Improved,0.3529966695884557,0.3084618463681608,0.33072925797830827,7.0,7.0
31,3,Trevor Donovan,0.0560610519821629,0.8364979697886115,27.0,Safe,Improved,0.17358533409164262,-0.25307665081977304,-0.03974565836406521,10.0,10.0
31,3,Daniel Durant,0.0812787256750007,0.719181304102909,31.0,Safe,Improved,0.5097298288191489,0.6378092409711115,0.5737695348951302,5.0,5.0
31,3,Wayne Brady,0.1024015733105983,0.7580718655465193,33.0,Safe,Improved,0.6386358032833832,0.9221373645837285,0.7803865839335559,1.0,1.0
31,3,Sam Champion,0.043751148515467,0.856955508946136,25.0,Safe,Improved,-0.01813880679537767,-0.637096706046698,-0.32761775642103785,12.0,12.0
31,3,Jessie James Decker,0.0494327937411918,0.8071485312821269,26.0,Safe,Improved,0.07844859238803154,-0.4815501559295559,-0.2015507817707622,11.0,11.0
31,3,Jordin Sparks,0.064384540726581,0.7857428756097147,29.0,Safe,Improved,0.3529966695884557,0.07557073978409005,0.2142837046862729,8.0,8.0
31,3,Heidi D'Amelio,0.0851946254831759,0.7540308775485202,32.0,Safe,Improved,0.5777745518711698,0.7219954525443332,0.6498850022077515,4.0,4.0
31,3,Charli D'Amelio,0.0961101648996016,0.7545898437136842,33.0,Safe,Improved,0.6386358032833832,0.874136780455318,0.7563862918693506,2.0,2.0
31,3,Teresa Giudice,0.0305861033629184,0.8548823994663386,0.0,Safe,Improved,-0.9848278707082482,-0.8570707526596753,-0.9209493116839618,16.0,16.0
31,3,Vinny Guadagnino,0.0400142049902432,0.8532700673676619,23.0,Safe,Improved,-0.20853822782034406,-0.7179545044311408,-0.46324636612574244,13.0,13.0
31,3,Shangela,0.0732701167119414,0.8073004188952474,30.0,Safe,Improved,0.4346485264780696,0.40758395374664874,0.42111624011235915,6.0,6.0
31,3,Gabby Windey,0.0902568076534736,0.7829359777033421,33.0,Safe,Improved,0.6386358032833832,0.8058871634896498,0.7222614833865165,3.0,3.0
31,4,Jason Lewis,0.0384302635536693,0.8607513613214156,0.0,Safe,Improved,-0.9606864605909983,-0.7415012758413835,-0.8510938682161908,14.0,13.0
31,4,Cheryl Ladd,0.0378002685442152,0.8266616480744376,0.0,Safe,Improved,-0.9606864605909983,-0.7525332593296776,-0.856609859960338,15.0,14.5
31,4,Selma Blair,0.0767735970556863,0.7944887865826264,32.0,Safe,Improved,0.45127588562465665,0.5121328346256897,0.48170436012517315,6.0,6.0
31,4,Joseph Baena,0.050649084754914,0.831621522430626,28.0,Safe,Improved,0.17921456183018789,-0.43788701976848116,-0.12933622896914665,11.0,11.0
